word,count,relative_use
nation-must,1,7.41641698063e-06
managerial,1,7.41641698063e-06
assures,1,7.41641698063e-06
faculties,1,7.41641698063e-06
over-simplified,1,7.41641698063e-06
crowned,1,7.41641698063e-06
exhibits--increased,1,7.41641698063e-06
knit,1,7.41641698063e-06
universally,2,1.48328339613e-05
adversaries--that,1,7.41641698063e-06
enormous,5,3.70820849031e-05
piecemeal,2,1.48328339613e-05
kashmir,1,7.41641698063e-06
hurst's,1,7.41641698063e-06
shipped,1,7.41641698063e-06
disturbed,1,7.41641698063e-06
tempting,1,7.41641698063e-06
kingdom,10,7.41641698063e-05
mccafferty,1,7.41641698063e-06
symbolize,2,1.48328339613e-05
now--and,1,7.41641698063e-06
speeds,1,7.41641698063e-06
appreciable,1,7.41641698063e-06
nationalism-and,1,7.41641698063e-06
hearsay,2,1.48328339613e-05
unfilled,2,1.48328339613e-05
channels,3,2.22492509419e-05
fuelthe,1,7.41641698063e-06
clarity,1,7.41641698063e-06
gradual--bearing,1,7.41641698063e-06
service,66,0.000489483520721
similarly,2,1.48328339613e-05
lawsuits,1,7.41641698063e-06
engagement,1,7.41641698063e-06
cooling,1,7.41641698063e-06
needed,51,0.000378237266012
master,8,5.9331335845e-05
listed,1,7.41641698063e-06
worlds,1,7.41641698063e-06
bitter,5,3.70820849031e-05
ranging,2,1.48328339613e-05
date--an,1,7.41641698063e-06
collapse,4,2.96656679225e-05
geneva,21,0.000155744756593
wisdom,11,8.15805867869e-05
unprecedented-the,1,7.41641698063e-06
daring-by,1,7.41641698063e-06
peril,18,0.000133495505651
rightfully,2,1.48328339613e-05
showed,6,4.44985018838e-05
outlaw,2,1.48328339613e-05
tree,2,1.48328339613e-05
icebergs,1,7.41641698063e-06
nations,248,0.0018392714112
project,2,1.48328339613e-05
idle,4,2.96656679225e-05
nations-and,1,7.41641698063e-06
endure,9,6.67477528257e-05
tion,1,7.41641698063e-06
feeling,4,2.96656679225e-05
acquisition,3,2.22492509419e-05
life--the,1,7.41641698063e-06
entail,1,7.41641698063e-06
willingness,17,0.000126079088671
boston,2,1.48328339613e-05
spectrum,2,1.48328339613e-05
untrained,2,1.48328339613e-05
dozen,3,2.22492509419e-05
affairs,21,0.000155744756593
mostly,2,1.48328339613e-05
weapons--third,1,7.41641698063e-06
concrete,9,6.67477528257e-05
responsible,23,0.000170577590554
recommended,15,0.000111246254709
causing,2,1.48328339613e-05
doors,1,7.41641698063e-06
flags,1,7.41641698063e-06
kremlin,4,2.96656679225e-05
committing,1,7.41641698063e-06
shall,99,0.000734225281082
unmindful,2,1.48328339613e-05
diminishing,2,1.48328339613e-05
wells,1,7.41641698063e-06
y,2,1.48328339613e-05
letter,1,7.41641698063e-06
retaining,1,7.41641698063e-06
drought,2,1.48328339613e-05
morality,2,1.48328339613e-05
bradford,1,7.41641698063e-06
episode,2,1.48328339613e-05
professor,6,4.44985018838e-05
camp,1,7.41641698063e-06
multiracial,1,7.41641698063e-06
came,29,0.000215076092438
advisory,5,3.70820849031e-05
bomb,5,3.70820849031e-05
meetings,4,2.96656679225e-05
nominated,1,7.41641698063e-06
undue,6,4.44985018838e-05
participate,9,6.67477528257e-05
hungary,1,7.41641698063e-06
cheaply,2,1.48328339613e-05
abreast,2,1.48328339613e-05
lessons,1,7.41641698063e-06
busy,2,1.48328339613e-05
democracy-that,1,7.41641698063e-06
n--we,1,7.41641698063e-06
theme,2,1.48328339613e-05
rich,11,8.15805867869e-05
foolishly,1,7.41641698063e-06
population,23,0.000170577590554
terrors,3,2.22492509419e-05
foremost,3,2.22492509419e-05
missiles--in,1,7.41641698063e-06
cushion,1,7.41641698063e-06
altogether,2,1.48328339613e-05
societies,14,0.000103829837729
greens,1,7.41641698063e-06
release,2,1.48328339613e-05
leader's,1,7.41641698063e-06
hasten,1,7.41641698063e-06
respond,6,4.44985018838e-05
disaster,4,2.96656679225e-05
fair,21,0.000155744756593
clarified,1,7.41641698063e-06
peripheral,1,7.41641698063e-06
many--but,1,7.41641698063e-06
result,22,0.000163161173574
fail,30,0.000222492509419
internationalize,1,7.41641698063e-06
hammer,2,1.48328339613e-05
best,50,0.000370820849031
categories-and,1,7.41641698063e-06
use--finally,1,7.41641698063e-06
ambitions,8,5.9331335845e-05
pressures,13,9.64134207482e-05
r,1,7.41641698063e-06
modernization-now,1,7.41641698063e-06
occupational,1,7.41641698063e-06
dollarbut,1,7.41641698063e-06
preserve,16,0.00011866267169
discipline,6,4.44985018838e-05
lamar,1,7.41641698063e-06
men,183,0.00135720430745
extend,7,5.19149188644e-05
nature,20,0.000148328339613
rolled,1,7.41641698063e-06
challenges--to,1,7.41641698063e-06
inextricably,2,1.48328339613e-05
extent,14,0.000103829837729
defiance,3,2.22492509419e-05
downgrade,1,7.41641698063e-06
debt,10,7.41641698063e-05
tyranny,12,8.89970037675e-05
accident,7,5.19149188644e-05
disdain,3,2.22492509419e-05
country,314,0.00232875493192
conclusions,5,3.70820849031e-05
adventures,3,2.22492509419e-05
demanded,3,2.22492509419e-05
useful--without,1,7.41641698063e-06
today's,3,2.22492509419e-05
planned,7,5.19149188644e-05
logic,1,7.41641698063e-06
argue,2,1.48328339613e-05
adapted,1,7.41641698063e-06
asked,26,0.000192826841496
eradicate,2,1.48328339613e-05
and,4716,0.0349758224806
vain,4,2.96656679225e-05
unprotected,2,1.48328339613e-05
effort--and,1,7.41641698063e-06
humming,1,7.41641698063e-06
lemay,1,7.41641698063e-06
rend,1,7.41641698063e-06
penalize,1,7.41641698063e-06
moreover--pleasant,1,7.41641698063e-06
parley,1,7.41641698063e-06
union,90,0.000667477528257
subsidy,1,7.41641698063e-06
enactment's,1,7.41641698063e-06
much,109,0.000808389450888
stadium,3,2.22492509419e-05
privilege,6,4.44985018838e-05
palmerston,1,7.41641698063e-06
life,95,0.00070455961316
no-progreso,1,7.41641698063e-06
canadians--and,1,7.41641698063e-06
eastern,14,0.000103829837729
earth--is,1,7.41641698063e-06
worker,2,1.48328339613e-05
wish,32,0.00023732534338
officethose,1,7.41641698063e-06
moneys,1,7.41641698063e-06
lift,7,5.19149188644e-05
chile,2,1.48328339613e-05
doubts,6,4.44985018838e-05
worked,4,2.96656679225e-05
diverted,6,4.44985018838e-05
commerce,5,3.70820849031e-05
presidency,17,0.000126079088671
view--are,1,7.41641698063e-06
castro,24,0.000177994007535
employ,1,7.41641698063e-06
viii,1,7.41641698063e-06
business-community,1,7.41641698063e-06
remembering,2,1.48328339613e-05
economics,6,4.44985018838e-05
played,5,3.70820849031e-05
expansionthe,1,7.41641698063e-06
conditioned,2,1.48328339613e-05
characterize,1,7.41641698063e-06
all-german,1,7.41641698063e-06
eighteen,4,2.96656679225e-05
violin,1,7.41641698063e-06
october's,1,7.41641698063e-06
specter,1,7.41641698063e-06
trusted,2,1.48328339613e-05
gewin,1,7.41641698063e-06
damaged,2,1.48328339613e-05
recover,1,7.41641698063e-06
things,22,0.000163161173574
degradations,1,7.41641698063e-06
succeed--if,1,7.41641698063e-06
split,3,2.22492509419e-05
markets-the,1,7.41641698063e-06
european,24,0.000177994007535
exertion,1,7.41641698063e-06
fairly,3,2.22492509419e-05
base-and,1,7.41641698063e-06
exacting,1,7.41641698063e-06
photographers,2,1.48328339613e-05
conclusionthe,1,7.41641698063e-06
ownership,1,7.41641698063e-06
pioneers,4,2.96656679225e-05
wives,1,7.41641698063e-06
tune,1,7.41641698063e-06
be--our,1,7.41641698063e-06
rescinded,1,7.41641698063e-06
disseminated,1,7.41641698063e-06
academic,2,1.48328339613e-05
corporate,11,8.15805867869e-05
opinions,1,7.41641698063e-06
spurred,2,1.48328339613e-05
capitol,1,7.41641698063e-06
appropriately,1,7.41641698063e-06
distribute,1,7.41641698063e-06
world--or,2,1.48328339613e-05
beset,1,7.41641698063e-06
financially,1,7.41641698063e-06
maketh,1,7.41641698063e-06
gratified--but,1,7.41641698063e-06
succeeding,2,1.48328339613e-05
half-free,2,1.48328339613e-05
remedial,1,7.41641698063e-06
ease,3,2.22492509419e-05
had,125,0.000927052122579
advancement,6,4.44985018838e-05
hay,1,7.41641698063e-06
eisenhower-nixon,1,7.41641698063e-06
delinquents,1,7.41641698063e-06
easy,28,0.000207659675458
prison,1,7.41641698063e-06
falter,1,7.41641698063e-06
east,37,0.000274407428283
unessential,1,7.41641698063e-06
survival,23,0.000170577590554
posed,4,2.96656679225e-05
possible,74,0.000548814856566
firmer,2,1.48328339613e-05
possibly,3,2.22492509419e-05
finally--i,1,7.41641698063e-06
birth,5,3.70820849031e-05
lass',1,7.41641698063e-06
clustered,1,7.41641698063e-06
imposed,8,5.9331335845e-05
shadow,4,2.96656679225e-05
summons,1,7.41641698063e-06
desire,32,0.00023732534338
psychological,1,7.41641698063e-06
strengths,1,7.41641698063e-06
new-found,1,7.41641698063e-06
remind,5,3.70820849031e-05
decried,1,7.41641698063e-06
steps,28,0.000207659675458
malnutrition,1,7.41641698063e-06
court's,1,7.41641698063e-06
sides--including,1,7.41641698063e-06
industries--and,1,7.41641698063e-06
attorney,2,1.48328339613e-05
right,54,0.000400486516954
old,51,0.000378237266012
people,296,0.00219525942627
creed,3,2.22492509419e-05
science--wonders,1,7.41641698063e-06
captive,1,7.41641698063e-06
ask--is,1,7.41641698063e-06
hoover,3,2.22492509419e-05
insistence,1,7.41641698063e-06
harassment,3,2.22492509419e-05
enemies,7,5.19149188644e-05
lend-lease,1,7.41641698063e-06
for,1383,0.0102569046842
bottom,2,1.48328339613e-05
speed-up,1,7.41641698063e-06
creative,4,2.96656679225e-05
repression,2,1.48328339613e-05
foe,11,8.15805867869e-05
continue,46,0.000341155181109
summoned,1,7.41641698063e-06
invasions,2,1.48328339613e-05
substitutes,1,7.41641698063e-06
dental,2,1.48328339613e-05
brigades,1,7.41641698063e-06
shifting,3,2.22492509419e-05
defensive,9,6.67477528257e-05
losing,3,2.22492509419e-05
memorable,3,2.22492509419e-05
manufacturing,1,7.41641698063e-06
shaken,1,7.41641698063e-06
transcends,1,7.41641698063e-06
people--provided,1,7.41641698063e-06
benches,1,7.41641698063e-06
income--and,1,7.41641698063e-06
dollars,86,0.000637811860334
citizens,73,0.000541398439586
o,1,7.41641698063e-06
despair,9,6.67477528257e-05
lacked,1,7.41641698063e-06
slightly,2,1.48328339613e-05
nixon,53,0.000393070099973
raised,4,2.96656679225e-05
statements,6,4.44985018838e-05
marshall,3,2.22492509419e-05
son,2,1.48328339613e-05
thankful,1,7.41641698063e-06
beings,4,2.96656679225e-05
irresistibly,2,1.48328339613e-05
raises,1,7.41641698063e-06
reducing,6,4.44985018838e-05
czar,1,7.41641698063e-06
america,123,0.000912219288617
fabric,1,7.41641698063e-06
waits,1,7.41641698063e-06
support,82,0.000608146192412
constantly,5,3.70820849031e-05
knowing,4,2.96656679225e-05
beach-head,1,7.41641698063e-06
avail,1,7.41641698063e-06
authorized,1,7.41641698063e-06
greatness,5,3.70820849031e-05
resulted,3,2.22492509419e-05
trappings,1,7.41641698063e-06
launching,1,7.41641698063e-06
happy,3,2.22492509419e-05
underestimated,1,7.41641698063e-06
insurrection,2,1.48328339613e-05
offer,20,0.000148328339613
so-,1,7.41641698063e-06
drummond,1,7.41641698063e-06
talents,21,0.000155744756593
incorporation,1,7.41641698063e-06
survive,12,8.89970037675e-05
safeguard,9,6.67477528257e-05
week,28,0.000207659675458
delegation,4,2.96656679225e-05
congratulations,1,7.41641698063e-06
humbled,1,7.41641698063e-06
pollution--speeded,1,7.41641698063e-06
inside,9,6.67477528257e-05
devices,4,2.96656679225e-05
accelerate,5,3.70820849031e-05
passenger,1,7.41641698063e-06
juvenile,1,7.41641698063e-06
later,11,8.15805867869e-05
liberal,5,3.70820849031e-05
implications,2,1.48328339613e-05
proven,2,1.48328339613e-05
'',1,7.41641698063e-06
exist,11,8.15805867869e-05
accounting,2,1.48328339613e-05
negotiations,28,0.000207659675458
protested,1,7.41641698063e-06
eventual,3,2.22492509419e-05
floor,5,3.70820849031e-05
relax,1,7.41641698063e-06
cambodia,5,3.70820849031e-05
flood,2,1.48328339613e-05
republic,13,9.64134207482e-05
airlines,1,7.41641698063e-06
ambitious,1,7.41641698063e-06
conferring,2,1.48328339613e-05
momentary,2,1.48328339613e-05
lyautey,1,7.41641698063e-06
roll,1,7.41641698063e-06
's,26,0.000192826841496
mariner,1,7.41641698063e-06
invested,5,3.70820849031e-05
mailed,1,7.41641698063e-06
entrust,2,1.48328339613e-05
explosions,2,1.48328339613e-05
post-office,1,7.41641698063e-06
abraham,5,3.70820849031e-05
reorganization,2,1.48328339613e-05
beamed,1,7.41641698063e-06
occur--to,1,7.41641698063e-06
time,217,0.0016093624848
push,3,2.22492509419e-05
conferred,2,1.48328339613e-05
breadth,1,7.41641698063e-06
irrigation,1,7.41641698063e-06
shelters,3,2.22492509419e-05
corps,32,0.00023732534338
resources,68,0.000504316354683
activated,1,7.41641698063e-06
theaters,2,1.48328339613e-05
understandable,1,7.41641698063e-06
inhabited,1,7.41641698063e-06
minister's,1,7.41641698063e-06
vex,2,1.48328339613e-05
platitudes,1,7.41641698063e-06
veterans,4,2.96656679225e-05
investment--to,1,7.41641698063e-06
two-way,1,7.41641698063e-06
choice,36,0.000266991011303
embark,1,7.41641698063e-06
stays,2,1.48328339613e-05
fullest,5,3.70820849031e-05
exact,1,7.41641698063e-06
minute,4,2.96656679225e-05
budget-for,1,7.41641698063e-06
leave,14,0.000103829837729
solved,10,7.41641698063e-05
settle,6,4.44985018838e-05
team,1,7.41641698063e-06
speculation,3,2.22492509419e-05
sixty-five,1,7.41641698063e-06
prevent,35,0.000259574594322
spiritual,5,3.70820849031e-05
rents,1,7.41641698063e-06
insignificant,2,1.48328339613e-05
somber,7,5.19149188644e-05
aflcio,1,7.41641698063e-06
prediction,3,2.22492509419e-05
sign,10,7.41641698063e-05
reaffirmed,2,1.48328339613e-05
educate,2,1.48328339613e-05
celebrated,1,7.41641698063e-06
realizing,2,1.48328339613e-05
current,22,0.000163161173574
falling,2,1.48328339613e-05
ground,7,5.19149188644e-05
boost,2,1.48328339613e-05
ever-broadening,1,7.41641698063e-06
itself--divisions,1,7.41641698063e-06
grandparents,1,7.41641698063e-06
funeral,1,7.41641698063e-06
vanderbilt,11,8.15805867869e-05
understanding,23,0.000170577590554
contemplate,1,7.41641698063e-06
address,8,5.9331335845e-05
alone,45,0.000333738764128
ratio,1,7.41641698063e-06
along,13,9.64134207482e-05
dwindling,1,7.41641698063e-06
momentous,1,7.41641698063e-06
benson,3,2.22492509419e-05
brilliant,1,7.41641698063e-06
studied,2,1.48328339613e-05
republic--and,1,7.41641698063e-06
accomplished,2,1.48328339613e-05
ineffective,1,7.41641698063e-06
studies,5,3.70820849031e-05
concealed,4,2.96656679225e-05
tasks,14,0.000103829837729
love,3,2.22492509419e-05
disenthrall,1,7.41641698063e-06
prefer,7,5.19149188644e-05
logic--logistics,1,7.41641698063e-06
logical,1,7.41641698063e-06
bloody,1,7.41641698063e-06
up-turn,1,7.41641698063e-06
forefront,1,7.41641698063e-06
deployments,1,7.41641698063e-06
shipmates,1,7.41641698063e-06
neglected--and,1,7.41641698063e-06
opposes,1,7.41641698063e-06
gains--not,1,7.41641698063e-06
working,33,0.000244741760361
perished,1,7.41641698063e-06
positive,2,1.48328339613e-05
angry,1,7.41641698063e-06
predictions,2,1.48328339613e-05
tightly,3,2.22492509419e-05
cherished,1,7.41641698063e-06
opposed,26,0.000192826841496
wondering,1,7.41641698063e-06
scope,4,2.96656679225e-05
six-part,1,7.41641698063e-06
wicked,1,7.41641698063e-06
following--that,1,7.41641698063e-06
progress-alianza,1,7.41641698063e-06
afford,30,0.000222492509419
apparent,3,2.22492509419e-05
refrain,3,2.22492509419e-05
approving,2,1.48328339613e-05
everywhere,9,6.67477528257e-05
virtue,4,2.96656679225e-05
over-work,1,7.41641698063e-06
behalf,5,3.70820849031e-05
originally,4,2.96656679225e-05
pretend,1,7.41641698063e-06
believes,11,8.15805867869e-05
harmonious,1,7.41641698063e-06
values,5,3.70820849031e-05
stature,5,3.70820849031e-05
believed,8,5.9331335845e-05
webster,2,1.48328339613e-05
admired,3,2.22492509419e-05
remitted,2,1.48328339613e-05
re-examination,1,7.41641698063e-06
awesome,4,2.96656679225e-05
narrows,1,7.41641698063e-06
re-establish,1,7.41641698063e-06
allowed,3,2.22492509419e-05
fall-out,3,2.22492509419e-05
offense,2,1.48328339613e-05
abroad--has,1,7.41641698063e-06
winter,8,5.9331335845e-05
remit,2,1.48328339613e-05
divided,13,9.64134207482e-05
s-,3,2.22492509419e-05
elephant,1,7.41641698063e-06
beans,2,1.48328339613e-05
night--and,1,7.41641698063e-06
five-year,1,7.41641698063e-06
globe--when,1,7.41641698063e-06
explorer,1,7.41641698063e-06
custer,1,7.41641698063e-06
spot,2,1.48328339613e-05
nonaction--if,1,7.41641698063e-06
de-segregate,1,7.41641698063e-06
explored,5,3.70820849031e-05
date,6,4.44985018838e-05
such,146,0.00108279687917
revealed,1,7.41641698063e-06
supersonic,2,1.48328339613e-05
stress,4,2.96656679225e-05
natural,22,0.000163161173574
sectors,1,7.41641698063e-06
conscious,3,2.22492509419e-05
ss,1,7.41641698063e-06
applicant,1,7.41641698063e-06
yielding,2,1.48328339613e-05
si,2,1.48328339613e-05
so,282,0.00209142958854
forebears,3,2.22492509419e-05
hemisphere--and,1,7.41641698063e-06
expenditures--i,1,7.41641698063e-06
insurgency,1,7.41641698063e-06
missiles--and,1,7.41641698063e-06
years,255,0.00189118633006
professors,1,7.41641698063e-06
course,47,0.00034857159809
experiments,2,1.48328339613e-05
omitting,1,7.41641698063e-06
unfavorable,3,2.22492509419e-05
solitary,1,7.41641698063e-06
derive,1,7.41641698063e-06
overhaul,1,7.41641698063e-06
internationally,1,7.41641698063e-06
