word,count,relative_use
meetings,2,2.10619431749e-05
nominated,1,1.05309715874e-05
undue,1,1.05309715874e-05
participate,2,2.10619431749e-05
tempted,3,3.15929147623e-05
orleans,4,4.21238863498e-05
touches,2,2.10619431749e-05
liberated,3,3.15929147623e-05
behrings,1,1.05309715874e-05
midshipmen,1,1.05309715874e-05
intrinsically,4,4.21238863498e-05
rich,6,6.31858295246e-05
pickens,4,4.21238863498e-05
rica,4,4.21238863498e-05
inoperative,2,2.10619431749e-05
denounce,6,6.31858295246e-05
altogether,12,0.000126371659049
relish,2,2.10619431749e-05
harbors,1,1.05309715874e-05
release,2,2.10619431749e-05
respond,1,1.05309715874e-05
fair,13,0.000136902630637
expediency,9,9.47787442869e-05
consummation,10,0.000105309715874
deemed,9,9.47787442869e-05
whigs,6,6.31858295246e-05
result,19,0.000200088460161
fail,15,0.000157964573812
resigned,7,7.37168011121e-05
humoredly,2,2.10619431749e-05
best,36,0.000379114977148
avert,6,6.31858295246e-05
unalterably,2,2.10619431749e-05
ambitions,1,1.05309715874e-05
solicitude,1,1.05309715874e-05
droves,4,4.21238863498e-05
score,1,1.05309715874e-05
preserve,11,0.000115840687462
discipline,2,2.10619431749e-05
never,109,0.00114787590303
extend,19,0.000200088460161
nature,17,0.000179026516986
authorizing,1,1.05309715874e-05
extent,31,0.000326460119211
debt,27,0.000284336232861
pity,1,1.05309715874e-05
country,187,0.00196929168685
demanded,17,0.000179026516986
logic,2,2.10619431749e-05
installments,2,2.10619431749e-05
argue,10,0.000105309715874
adapted,7,7.37168011121e-05
asked,12,0.000126371659049
fearlessly,1,1.05309715874e-05
eradicate,2,2.10619431749e-05
alternate,1,1.05309715874e-05
vain,2,2.10619431749e-05
keepersi,2,2.10619431749e-05
armored,2,2.10619431749e-05
reconsideration,1,1.05309715874e-05
union,244,0.00256955706734
criticised,1,1.05309715874e-05
much,89,0.000937256471282
privilege,11,0.000115840687462
undistinguished,2,2.10619431749e-05
life,47,0.00049495566461
spit,1,1.05309715874e-05
eastern,4,4.21238863498e-05
wish,32,0.000336991090798
moneys,3,3.15929147623e-05
southerners,2,2.10619431749e-05
chile,5,5.26548579372e-05
doubts,1,1.05309715874e-05
worked,3,3.15929147623e-05
terms---it,1,1.05309715874e-05
nays,3,3.15929147623e-05
commerce,15,0.000157964573812
adaptations,2,2.10619431749e-05
presidency,4,4.21238863498e-05
